trip_duration,fare_amount,pickup_location,drop_location,payment_mode,driver_rating,start_hour,day_of_week
22,75.87,Whitefield,BTM Layout,Cash,4.0,10,Saturday
29,82.64,Jayanagar,BTM Layout,Online,4.2,14,Tuesday
46,270.41,Electronic City,Banashankari,Online,3.3,23,Monday
35,232.49,Indiranagar,Banashankari,Online,4.6,4,Saturday
58,275.22,Whitefield,BTM Layout,Cash,3.6,18,Monday
7,234.85,Koramangala,BTM Layout,Online,3.4,5,Saturday
44,191.23,Indiranagar,Marathahalli,Online,4.1,22,Thursday
50,206.62,Indiranagar,BTM Layout,Online,3.8,13,Thursday
28,270.06,Indiranagar,MG Road,Cash,4.8,19,Wednesday
54,186.28,Jayanagar,Marathahalli,Online,4.8,13,Tuesday
36,200.75,Jayanagar,BTM Layout,Online,4.0,10,Thursday
51,72.25,Whitefield,Marathahalli,Cash,3.7,3,Tuesday
26,157.96,Jayanagar,Marathahalli,Cash,3.7,9,Wednesday
27,223.43,Jayanagar,HSR Layout,Online,3.5,1,Monday
6,103.15,Jayanagar,Banashankari,Online,4.1,3,Thursday
31,84.61,Whitefield,Marathahalli,Online,4.6,19,Friday
46,114.73,Whitefield,Marathahalli,Online,3.6,9,Friday
6,95.21,Electronic City,HSR Layout,Cash,3.4,0,Friday
30,88.03,Electronic City,BTM Layout,Cash,4.0,13,Sunday
21,144.71,Electronic City,Marathahalli,Cash,3.1,17,Friday
44,275.12,Electronic City,HSR Layout,Cash,4.4,11,Friday
37,166.91,Indiranagar,MG Road,Online,4.0,18,Friday
13,80.74,Indiranagar,HSR Layout,Cash,4.0,22,Friday
47,50.78,Electronic City,Banashankari,Online,3.6,11,Thursday
58,217.96,Electronic City,Banashankari,Online,4.8,4,Friday
52,133.36,Koramangala,BTM Layout,Online,3.2,3,Saturday
43,251.89,Indiranagar,BTM Layout,Online,4.7,12,Saturday
33,208.07,Koramangala,Banashankari,Online,3.8,17,Friday
46,244.99,Koramangala,Banashankari,Online,4.8,11,Sunday
59,103.43,Jayanagar,Marathahalli,Cash,4.5,15,Wednesday
30,216.94,Whitefield,Banashankari,Cash,3.2,22,Thursday
39,101.3,Indiranagar,BTM Layout,Online,4.7,5,Saturday
54,283.55,Electronic City,Banashankari,Cash,4.4,6,Wednesday
29,201.82,Electronic City,BTM Layout,Online,3.1,23,Tuesday
28,117.62,Whitefield,MG Road,Online,3.3,8,Friday
17,102.77,Indiranagar,Banashankari,Online,4.3,9,Monday
11,81.55,Electronic City,BTM Layout,Cash,4.3,4,Sunday
40,217.55,Electronic City,HSR Layout,Online,4.5,20,Sunday
49,89.05,Jayanagar,Marathahalli,Cash,4.4,3,Sunday
24,190.73,Koramangala,BTM Layout,Online,4.3,10,Friday
5,101.45,Electronic City,Banashankari,Cash,4.5,18,Friday
12,208.73,Indiranagar,Banashankari,Online,4.2,6,Wednesday
50,250.03,Whitefield,MG Road,Cash,3.5,12,Sunday
20,240.07,Jayanagar,HSR Layout,Cash,4.8,12,Sunday
18,235.43,Indiranagar,BTM Layout,Online,3.0,20,Sunday
16,80.69,Jayanagar,HSR Layout,Cash,3.7,22,Tuesday
55,53.86,Koramangala,MG Road,Online,4.5,17,Wednesday
27,218.72,Electronic City,Marathahalli,Cash,3.9,8,Thursday
19,129.45,Indiranagar,HSR Layout,Cash,3.0,12,Sunday
32,146.73,Whitefield,MG Road,Online,3.1,12,Tuesday
38,38.41,Koramangala,BTM Layout,Cash,4.3,4,Saturday
6,100.09,Koramangala,Marathahalli,Cash,4.9,11,Tuesday
36,39.09,Jayanagar,Banashankari,Online,4.1,0,Tuesday
27,267.38,Koramangala,MG Road,Cash,4.0,17,Wednesday
26,95.72,Indiranagar,Banashankari,Cash,3.6,20,Friday
55,180.48,Jayanagar,Marathahalli,Cash,3.5,20,Friday
29,40.52,Koramangala,MG Road,Online,3.0,21,Friday
26,210.05,Whitefield,MG Road,Online,3.5,23,Friday
26,117.22,Indiranagar,Marathahalli,Cash,3.9,16,Friday
53,272.44,Whitefield,BTM Layout,Online,3.4,9,Thursday
56,269.79,Whitefield,MG Road,Cash,3.2,8,Monday
46,117.83,Jayanagar,Marathahalli,Online,4.4,19,Saturday
10,273.26,Electronic City,HSR Layout,Cash,4.8,7,Tuesday
19,298.96,Jayanagar,Banashankari,Online,4.9,14,Monday
58,252.86,Indiranagar,MG Road,Online,4.2,12,Thursday
47,258.12,Indiranagar,HSR Layout,Online,3.1,20,Sunday
41,97.23,Jayanagar,MG Road,Online,4.5,16,Sunday
37,185.71,Electronic City,BTM Layout,Cash,3.2,8,Friday
12,48.16,Jayanagar,Marathahalli,Cash,4.3,23,Sunday
57,55.63,Indiranagar,MG Road,Cash,4.6,20,Thursday
48,299.7,Electronic City,Marathahalli,Cash,4.5,10,Saturday
48,118.19,Indiranagar,MG Road,Cash,4.9,3,Saturday
9,232.01,Electronic City,BTM Layout,Cash,4.5,23,Thursday
43,247.8,Electronic City,BTM Layout,Online,4.4,6,Sunday
8,261.67,Jayanagar,HSR Layout,Cash,3.5,19,Monday
10,299.36,Jayanagar,BTM Layout,Cash,4.8,22,Tuesday
49,95.2,Jayanagar,Marathahalli,Cash,3.4,21,Wednesday
36,40.89,Electronic City,BTM Layout,Online,4.8,2,Wednesday
56,141.02,Electronic City,MG Road,Cash,3.6,9,Saturday
34,65.12,Indiranagar,BTM Layout,Online,3.3,2,Tuesday
51,36.05,Whitefield,Marathahalli,Online,4.7,0,Friday
39,127.32,Jayanagar,MG Road,Online,3.0,13,Thursday
59,241.61,Indiranagar,HSR Layout,Cash,4.7,12,Sunday
44,182.87,Indiranagar,HSR Layout,Cash,3.5,4,Friday
56,114.45,Koramangala,HSR Layout,Online,4.8,7,Saturday
20,206.67,Jayanagar,MG Road,Cash,4.4,11,Thursday
17,92.64,Indiranagar,HSR Layout,Cash,4.3,5,Wednesday
54,33.88,Koramangala,BTM Layout,Cash,3.7,23,Saturday
46,236.38,Jayanagar,MG Road,Online,3.1,22,Saturday
34,198.41,Electronic City,MG Road,Online,4.7,1,Tuesday
23,235.82,Koramangala,MG Road,Online,3.3,23,Monday
21,40.51,Electronic City,Banashankari,Online,3.7,3,Saturday
23,256.02,Whitefield,Marathahalli,Online,4.2,4,Monday
32,197.27,Whitefield,Banashankari,Online,4.0,10,Tuesday
59,182.12,Whitefield,Banashankari,Online,3.4,12,Saturday
30,198.65,Whitefield,Banashankari,Online,3.3,7,Sunday
41,263.4,Indiranagar,Marathahalli,Online,3.2,20,Saturday
30,188.47,Whitefield,Banashankari,Cash,4.7,4,Wednesday
57,186.86,Indiranagar,HSR Layout,Cash,3.1,5,Thursday
27,297.48,Indiranagar,MG Road,Online,5.0,14,Sunday
13,234.32,Jayanagar,MG Road,Online,3.4,22,Monday
16,149.42,Indiranagar,BTM Layout,Online,3.2,15,Wednesday
57,221.0,Indiranagar,HSR Layout,Online,4.2,10,Sunday
5,135.09,Whitefield,Marathahalli,Online,3.2,6,Saturday
5,91.8,Indiranagar,MG Road,Online,4.2,5,Tuesday
51,191.15,Electronic City,Banashankari,Online,4.7,11,Friday
38,280.61,Whitefield,BTM Layout,Cash,3.1,3,Wednesday
36,280.87,Koramangala,BTM Layout,Online,4.6,13,Wednesday
58,122.31,Whitefield,MG Road,Online,3.8,10,Friday
52,172.47,Indiranagar,HSR Layout,Online,3.3,11,Saturday
29,87.14,Electronic City,BTM Layout,Cash,3.4,1,Wednesday
44,298.82,Whitefield,MG Road,Cash,4.8,10,Monday
49,294.9,Electronic City,HSR Layout,Online,3.2,12,Saturday
57,205.37,Koramangala,MG Road,Online,4.7,10,Monday
5,247.19,Koramangala,MG Road,Online,4.1,8,Monday
20,223.08,Jayanagar,HSR Layout,Cash,3.1,20,Wednesday
43,190.15,Jayanagar,HSR Layout,Online,3.9,15,Saturday
9,44.4,Whitefield,HSR Layout,Online,4.6,4,Wednesday
26,152.79,Jayanagar,MG Road,Cash,4.5,11,Wednesday
33,212.19,Electronic City,BTM Layout,Online,4.0,2,Saturday
59,212.93,Jayanagar,Marathahalli,Online,4.7,15,Saturday
7,130.74,Electronic City,Marathahalli,Online,3.2,18,Saturday
16,284.26,Jayanagar,MG Road,Online,4.8,16,Sunday
30,75.19,Jayanagar,MG Road,Online,4.7,10,Saturday
20,165.1,Jayanagar,BTM Layout,Online,4.4,20,Tuesday
55,216.54,Indiranagar,HSR Layout,Cash,4.6,18,Saturday
41,218.23,Indiranagar,MG Road,Online,4.1,17,Friday
26,205.13,Jayanagar,Banashankari,Cash,4.4,8,Saturday
33,104.33,Electronic City,HSR Layout,Cash,4.1,12,Wednesday
18,72.18,Whitefield,MG Road,Cash,3.7,5,Friday
32,201.7,Koramangala,Banashankari,Cash,4.1,2,Sunday
9,191.81,Indiranagar,BTM Layout,Online,3.5,22,Thursday
51,78.43,Jayanagar,Banashankari,Online,3.9,11,Monday
53,220.39,Koramangala,MG Road,Cash,3.6,8,Tuesday
34,152.9,Indiranagar,Marathahalli,Online,3.2,8,Friday
50,210.3,Whitefield,MG Road,Online,3.6,14,Sunday
56,256.09,Electronic City,Marathahalli,Online,4.7,0,Monday
9,75.83,Jayanagar,BTM Layout,Online,3.8,17,Tuesday
16,35.17,Whitefield,BTM Layout,Cash,4.5,14,Saturday
20,240.36,Indiranagar,HSR Layout,Online,3.4,7,Sunday
30,194.62,Jayanagar,HSR Layout,Online,3.8,10,Monday
30,218.9,Koramangala,Marathahalli,Online,3.2,16,Sunday
52,256.3,Electronic City,Marathahalli,Online,3.3,13,Wednesday
25,246.76,Indiranagar,BTM Layout,Online,4.2,18,Wednesday
43,289.45,Electronic City,Banashankari,Online,4.2,22,Saturday
40,174.7,Jayanagar,Marathahalli,Online,3.4,23,Monday
37,161.89,Whitefield,Marathahalli,Online,3.9,4,Saturday
34,138.51,Electronic City,Banashankari,Cash,4.7,1,Saturday
41,71.5,Koramangala,HSR Layout,Cash,3.3,14,Tuesday
27,184.6,Indiranagar,HSR Layout,Cash,3.0,18,Monday
14,104.79,Koramangala,Marathahalli,Online,4.3,15,Thursday
58,278.75,Electronic City,HSR Layout,Online,3.1,12,Saturday
9,187.46,Whitefield,HSR Layout,Cash,5.0,6,Tuesday
40,190.07,Whitefield,HSR Layout,Online,4.2,16,Tuesday
38,125.83,Koramangala,BTM Layout,Online,3.9,18,Monday
56,44.04,Jayanagar,MG Road,Online,3.9,6,Friday
35,38.57,Jayanagar,Marathahalli,Cash,4.1,11,Sunday
14,144.3,Whitefield,Marathahalli,Online,3.2,12,Saturday
23,52.83,Koramangala,BTM Layout,Online,4.9,12,Saturday
36,193.85,Koramangala,MG Road,Online,4.3,13,Monday
5,267.86,Koramangala,MG Road,Online,3.4,14,Friday
9,268.39,Electronic City,BTM Layout,Online,4.1,1,Tuesday
49,207.94,Jayanagar,Banashankari,Cash,3.3,5,Sunday
8,87.03,Jayanagar,Banashankari,Online,3.0,8,Wednesday
20,263.01,Electronic City,MG Road,Cash,4.3,14,Saturday
28,269.25,Indiranagar,Banashankari,Cash,4.3,19,Wednesday
20,83.1,Electronic City,Banashankari,Cash,4.2,15,Sunday
59,229.11,Koramangala,Banashankari,Cash,3.4,1,Saturday
6,107.36,Electronic City,MG Road,Cash,4.2,2,Sunday
53,246.71,Koramangala,Banashankari,Online,3.1,22,Monday
32,299.25,Whitefield,Marathahalli,Online,4.2,19,Saturday
36,38.11,Koramangala,MG Road,Online,4.1,22,Friday
31,272.29,Jayanagar,BTM Layout,Online,4.3,20,Saturday
24,198.11,Electronic City,Banashankari,Cash,4.8,7,Monday
28,292.81,Koramangala,HSR Layout,Cash,4.7,7,Sunday
16,155.55,Indiranagar,MG Road,Online,5.0,20,Thursday
54,258.79,Whitefield,BTM Layout,Online,5.0,6,Monday
39,46.85,Indiranagar,Marathahalli,Online,4.5,10,Monday
37,120.53,Indiranagar,BTM Layout,Online,4.9,21,Monday
37,48.09,Indiranagar,Banashankari,Online,4.7,12,Monday
55,293.34,Whitefield,HSR Layout,Online,4.5,7,Friday
47,250.58,Whitefield,Banashankari,Online,3.2,8,Saturday
41,260.19,Whitefield,BTM Layout,Cash,3.1,15,Friday
16,283.25,Whitefield,MG Road,Online,4.7,4,Friday
7,52.98,Indiranagar,HSR Layout,Online,4.0,22,Thursday
5,134.11,Jayanagar,HSR Layout,Online,4.6,13,Thursday
37,49.18,Jayanagar,BTM Layout,Cash,3.6,0,Saturday
44,86.91,Whitefield,Banashankari,Online,3.8,23,Saturday
14,91.93,Electronic City,BTM Layout,Cash,4.4,18,Sunday
47,156.66,Koramangala,HSR Layout,Online,4.8,16,Monday
48,102.51,Electronic City,BTM Layout,Cash,3.2,21,Friday
33,57.26,Electronic City,HSR Layout,Cash,4.7,13,Thursday
17,75.22,Electronic City,Banashankari,Online,4.6,12,Wednesday
16,69.76,Jayanagar,MG Road,Cash,3.6,7,Monday
35,292.73,Koramangala,MG Road,Cash,3.7,2,Sunday
50,235.01,Electronic City,BTM Layout,Cash,3.1,0,Tuesday
6,291.3,Whitefield,HSR Layout,Cash,3.0,18,Friday
55,148.73,Jayanagar,MG Road,Online,4.0,14,Monday
54,105.16,Whitefield,HSR Layout,Online,3.2,20,Saturday
39,245.54,Whitefield,Banashankari,Online,3.4,7,Monday
27,118.09,Electronic City,BTM Layout,Online,4.7,8,Tuesday
21,110.83,Whitefield,HSR Layout,Online,4.1,12,Saturday
30,92.78,Koramangala,BTM Layout,Online,4.3,11,Wednesday
12,65.01,Whitefield,HSR Layout,Online,3.4,8,Thursday
33,99.25,Electronic City,HSR Layout,Online,4.7,19,Thursday
30,125.94,Whitefield,Banashankari,Online,4.7,23,Tuesday
14,211.98,Jayanagar,BTM Layout,Online,4.0,10,Sunday
30,46.89,Jayanagar,Marathahalli,Cash,4.8,4,Tuesday
38,86.84,Jayanagar,HSR Layout,Cash,4.7,18,Sunday
55,248.44,Indiranagar,HSR Layout,Online,4.5,20,Sunday
45,69.67,Jayanagar,MG Road,Online,4.5,17,Thursday
11,122.51,Jayanagar,BTM Layout,Cash,3.2,10,Wednesday
8,263.46,Indiranagar,Marathahalli,Cash,3.5,10,Wednesday
57,71.83,Jayanagar,Banashankari,Online,3.1,5,Monday
54,52.34,Electronic City,Marathahalli,Online,3.0,0,Tuesday
49,160.83,Jayanagar,Banashankari,Cash,3.3,21,Tuesday
15,111.65,Jayanagar,Marathahalli,Cash,4.8,20,Tuesday
33,182.12,Indiranagar,Marathahalli,Online,3.5,8,Saturday
40,247.03,Electronic City,BTM Layout,Online,4.9,6,Thursday
29,67.03,Whitefield,MG Road,Cash,4.2,5,Thursday
25,186.79,Koramangala,Marathahalli,Online,3.5,22,Thursday
40,166.49,Electronic City,HSR Layout,Online,4.0,9,Wednesday
14,68.9,Whitefield,HSR Layout,Online,3.4,4,Thursday
41,198.48,Electronic City,HSR Layout,Online,5.0,0,Monday
13,103.88,Whitefield,MG Road,Online,4.7,14,Saturday
28,161.72,Whitefield,Marathahalli,Cash,3.1,4,Thursday
39,52.21,Electronic City,Banashankari,Cash,4.9,19,Saturday
53,154.09,Indiranagar,Banashankari,Cash,4.4,5,Saturday
39,112.75,Electronic City,BTM Layout,Cash,3.2,4,Wednesday
52,252.04,Electronic City,MG Road,Cash,4.3,16,Tuesday
40,45.38,Whitefield,Marathahalli,Cash,4.3,17,Saturday
22,143.02,Koramangala,HSR Layout,Online,3.4,3,Monday
53,153.78,Whitefield,MG Road,Online,4.5,23,Wednesday
43,225.75,Jayanagar,MG Road,Online,3.2,20,Friday
36,185.06,Electronic City,Marathahalli,Online,4.0,22,Saturday
28,210.15,Electronic City,BTM Layout,Cash,3.0,1,Sunday
27,239.8,Indiranagar,BTM Layout,Cash,4.9,7,Saturday
36,262.79,Whitefield,BTM Layout,Cash,4.5,4,Tuesday
41,114.75,Indiranagar,HSR Layout,Online,3.3,3,Thursday
16,175.27,Electronic City,HSR Layout,Cash,3.7,21,Wednesday
53,256.83,Whitefield,Marathahalli,Online,3.3,13,Friday
59,297.15,Whitefield,BTM Layout,Online,4.5,3,Wednesday
17,270.17,Jayanagar,Marathahalli,Cash,3.1,7,Thursday
27,130.3,Jayanagar,BTM Layout,Cash,4.7,2,Wednesday
29,82.69,Koramangala,MG Road,Online,4.9,13,Friday
39,162.14,Jayanagar,Banashankari,Online,4.4,17,Wednesday
45,230.24,Whitefield,Banashankari,Online,3.4,22,Monday
34,162.99,Jayanagar,BTM Layout,Cash,3.7,11,Monday
21,160.46,Koramangala,Marathahalli,Online,4.0,14,Thursday
53,256.32,Electronic City,HSR Layout,Cash,4.2,19,Sunday
24,127.58,Jayanagar,BTM Layout,Online,4.3,19,Sunday
52,262.14,Whitefield,BTM Layout,Online,4.1,8,Friday
29,139.84,Electronic City,HSR Layout,Online,3.7,1,Friday
26,118.62,Whitefield,BTM Layout,Online,4.8,0,Friday
17,152.58,Electronic City,MG Road,Online,3.2,14,Friday
23,235.86,Whitefield,HSR Layout,Cash,3.9,22,Friday
53,64.02,Jayanagar,MG Road,Cash,4.6,14,Sunday
40,83.03,Jayanagar,Banashankari,Cash,3.1,7,Tuesday
16,286.89,Koramangala,HSR Layout,Online,4.4,2,Wednesday
45,77.38,Electronic City,HSR Layout,Online,4.6,1,Saturday
23,183.29,Koramangala,Marathahalli,Cash,4.3,3,Friday
16,186.41,Indiranagar,Marathahalli,Online,3.0,17,Sunday
13,162.2,Jayanagar,HSR Layout,Cash,3.4,11,Saturday
11,204.08,Electronic City,Banashankari,Cash,3.7,17,Monday
32,92.05,Koramangala,BTM Layout,Cash,3.5,20,Sunday
18,179.22,Koramangala,Marathahalli,Online,4.9,9,Saturday
35,130.49,Indiranagar,Banashankari,Online,4.3,20,Sunday
56,208.65,Koramangala,Banashankari,Online,3.6,7,Saturday
23,68.13,Whitefield,Marathahalli,Online,4.9,17,Sunday
51,184.14,Jayanagar,BTM Layout,Cash,4.5,16,Wednesday
20,80.02,Koramangala,Marathahalli,Online,3.6,18,Saturday
57,105.23,Koramangala,Banashankari,Cash,3.8,5,Thursday
9,89.05,Indiranagar,MG Road,Online,3.4,13,Sunday
39,79.37,Whitefield,Marathahalli,Online,4.9,4,Thursday
16,252.94,Koramangala,Banashankari,Online,4.0,7,Sunday
29,107.14,Jayanagar,Marathahalli,Online,4.8,7,Friday
56,280.32,Jayanagar,Banashankari,Online,3.7,17,Tuesday
25,291.88,Koramangala,BTM Layout,Cash,4.7,8,Sunday
40,184.24,Whitefield,Banashankari,Online,3.1,13,Tuesday
57,68.61,Jayanagar,HSR Layout,Cash,5.0,13,Wednesday
27,131.13,Jayanagar,MG Road,Cash,4.8,19,Tuesday
20,245.39,Whitefield,Banashankari,Online,3.7,13,Saturday
43,129.2,Whitefield,Marathahalli,Online,4.5,16,Thursday
49,53.49,Koramangala,Marathahalli,Cash,4.5,1,Friday
57,180.33,Electronic City,Banashankari,Online,4.8,13,Monday
46,258.18,Indiranagar,HSR Layout,Online,3.6,21,Saturday
43,244.9,Electronic City,Banashankari,Online,3.9,20,Thursday
18,77.28,Electronic City,BTM Layout,Online,4.7,11,Thursday
35,211.65,Jayanagar,HSR Layout,Online,4.6,22,Wednesday
9,89.54,Whitefield,Banashankari,Cash,3.8,15,Saturday
39,88.92,Jayanagar,MG Road,Online,4.7,21,Sunday
27,266.0,Indiranagar,HSR Layout,Online,3.1,5,Tuesday
33,97.41,Koramangala,Banashankari,Online,4.6,17,Monday
47,101.08,Indiranagar,MG Road,Online,3.4,6,Monday
15,30.18,Jayanagar,Banashankari,Cash,3.6,1,Sunday
22,265.08,Jayanagar,BTM Layout,Cash,4.0,12,Tuesday
51,244.0,Jayanagar,Marathahalli,Cash,3.9,22,Sunday
16,199.38,Jayanagar,Banashankari,Online,4.0,7,Friday
13,232.57,Electronic City,HSR Layout,Cash,4.1,11,Tuesday
14,71.05,Koramangala,Banashankari,Cash,3.7,0,Friday
48,153.75,Electronic City,Banashankari,Online,3.4,8,Monday
21,124.83,Jayanagar,Banashankari,Online,4.5,7,Saturday
42,55.32,Whitefield,Banashankari,Online,3.8,8,Wednesday
11,161.26,Electronic City,HSR Layout,Online,4.0,4,Thursday
50,278.6,Jayanagar,HSR Layout,Cash,4.3,12,Saturday
17,40.82,Jayanagar,Banashankari,Cash,4.8,13,Monday
44,108.69,Koramangala,Marathahalli,Online,4.4,3,Monday
46,86.04,Indiranagar,Banashankari,Online,3.1,16,Monday
13,94.3,Electronic City,HSR Layout,Online,4.7,8,Thursday
54,275.28,Electronic City,BTM Layout,Cash,5.0,19,Friday
31,156.38,Electronic City,Banashankari,Cash,3.9,14,Wednesday
6,155.9,Jayanagar,Banashankari,Online,4.9,19,Saturday
9,235.36,Koramangala,Banashankari,Online,4.1,3,Saturday
33,71.71,Jayanagar,Banashankari,Online,3.9,1,Wednesday
41,161.56,Jayanagar,MG Road,Online,3.7,12,Wednesday
42,146.1,Whitefield,Banashankari,Online,4.3,3,Friday
23,191.17,Koramangala,HSR Layout,Online,3.5,17,Saturday
12,299.88,Electronic City,HSR Layout,Online,3.2,23,Tuesday
52,237.75,Indiranagar,MG Road,Online,3.1,15,Tuesday
49,137.42,Electronic City,Banashankari,Online,3.6,22,Wednesday
5,253.44,Jayanagar,Marathahalli,Online,3.8,9,Monday
26,76.09,Koramangala,Banashankari,Online,4.1,1,Monday
56,38.23,Koramangala,HSR Layout,Cash,3.6,13,Thursday
21,85.2,Koramangala,BTM Layout,Online,5.0,1,Tuesday
11,121.91,Whitefield,BTM Layout,Online,3.6,17,Monday
29,167.86,Electronic City,Marathahalli,Cash,3.9,0,Sunday
49,196.08,Whitefield,Banashankari,Online,3.2,12,Wednesday
8,275.86,Indiranagar,MG Road,Cash,3.5,5,Thursday
40,167.66,Jayanagar,Banashankari,Online,3.1,21,Tuesday
10,165.34,Whitefield,Marathahalli,Online,4.1,16,Thursday
35,43.57,Whitefield,Marathahalli,Cash,4.5,16,Monday
23,39.43,Jayanagar,Marathahalli,Online,3.4,21,Wednesday
48,178.81,Koramangala,BTM Layout,Online,3.7,10,Sunday
58,148.31,Jayanagar,Banashankari,Online,3.0,5,Wednesday
43,256.58,Electronic City,Banashankari,Online,4.7,19,Wednesday
31,73.38,Jayanagar,MG Road,Online,4.6,2,Monday
14,36.74,Koramangala,Marathahalli,Online,3.1,13,Sunday
30,151.24,Jayanagar,Marathahalli,Online,3.7,5,Sunday
23,94.12,Whitefield,HSR Layout,Cash,4.9,16,Friday
43,43.4,Indiranagar,HSR Layout,Online,3.8,2,Saturday
7,225.64,Whitefield,BTM Layout,Cash,4.1,16,Saturday
49,60.13,Indiranagar,Banashankari,Online,3.7,18,Wednesday
17,194.25,Jayanagar,MG Road,Online,4.2,17,Saturday
54,105.88,Electronic City,MG Road,Cash,5.0,4,Friday
32,76.84,Jayanagar,Marathahalli,Online,5.0,14,Wednesday
24,132.53,Koramangala,MG Road,Cash,4.5,2,Friday
32,246.39,Jayanagar,Marathahalli,Online,3.8,22,Tuesday
12,135.87,Indiranagar,Banashankari,Online,4.0,7,Saturday
45,232.71,Whitefield,MG Road,Online,3.7,6,Sunday
43,63.88,Electronic City,Marathahalli,Online,5.0,17,Tuesday
5,238.65,Jayanagar,Banashankari,Online,4.4,9,Wednesday
7,93.97,Jayanagar,Banashankari,Online,3.9,22,Sunday
17,212.9,Whitefield,Marathahalli,Online,3.0,9,Thursday
32,182.76,Electronic City,Marathahalli,Cash,4.0,18,Thursday
53,280.87,Jayanagar,BTM Layout,Online,5.0,22,Monday
29,134.58,Jayanagar,Banashankari,Online,4.0,0,Tuesday
37,47.86,Indiranagar,Marathahalli,Online,3.4,1,Tuesday
42,35.17,Indiranagar,Banashankari,Cash,3.0,0,Thursday
57,253.25,Koramangala,MG Road,Cash,3.7,8,Wednesday
10,171.68,Whitefield,HSR Layout,Online,4.8,14,Sunday
48,239.32,Electronic City,HSR Layout,Cash,5.0,17,Sunday
49,93.29,Jayanagar,Marathahalli,Online,4.9,17,Sunday
36,123.17,Jayanagar,Marathahalli,Online,4.5,21,Monday
49,38.13,Koramangala,Banashankari,Online,4.1,6,Tuesday
51,289.6,Jayanagar,Marathahalli,Cash,4.2,13,Monday
25,210.32,Whitefield,Banashankari,Online,4.1,17,Tuesday
20,281.97,Koramangala,Marathahalli,Online,4.4,19,Friday
58,101.68,Whitefield,Banashankari,Online,3.8,18,Sunday
25,195.1,Koramangala,Marathahalli,Online,4.3,4,Friday
15,213.19,Jayanagar,BTM Layout,Cash,3.2,8,Monday
41,115.74,Koramangala,Banashankari,Online,3.5,17,Sunday
40,258.99,Indiranagar,BTM Layout,Online,4.7,12,Sunday
39,285.73,Electronic City,BTM Layout,Cash,4.8,4,Thursday
23,268.91,Jayanagar,BTM Layout,Cash,4.1,23,Thursday
24,229.55,Electronic City,BTM Layout,Cash,3.1,21,Tuesday
22,104.92,Jayanagar,MG Road,Cash,4.9,19,Saturday
51,106.04,Electronic City,HSR Layout,Cash,4.4,14,Friday
45,290.11,Indiranagar,MG Road,Online,3.8,23,Friday
53,32.78,Electronic City,Marathahalli,Online,4.2,18,Monday
18,223.33,Koramangala,Marathahalli,Online,3.9,19,Sunday
19,220.69,Electronic City,HSR Layout,Online,3.9,10,Saturday
35,198.13,Jayanagar,HSR Layout,Online,4.8,8,Monday
5,297.33,Whitefield,HSR Layout,Online,3.3,20,Thursday
57,114.21,Electronic City,BTM Layout,Online,3.2,21,Thursday
58,121.79,Electronic City,MG Road,Online,3.0,15,Saturday
58,51.31,Electronic City,Marathahalli,Online,3.6,10,Saturday
7,149.56,Jayanagar,MG Road,Online,3.3,1,Thursday
20,100.48,Electronic City,MG Road,Cash,3.4,7,Wednesday
27,122.71,Jayanagar,MG Road,Online,3.0,22,Sunday
15,255.33,Jayanagar,HSR Layout,Online,3.5,20,Friday
16,282.58,Whitefield,HSR Layout,Online,3.7,4,Friday
14,80.15,Koramangala,Marathahalli,Cash,3.1,10,Monday
36,130.58,Jayanagar,Marathahalli,Online,4.2,10,Friday
20,280.73,Indiranagar,Marathahalli,Cash,4.1,8,Monday
12,46.69,Electronic City,MG Road,Cash,3.2,10,Saturday
42,54.94,Indiranagar,HSR Layout,Cash,4.2,4,Saturday
16,73.95,Electronic City,BTM Layout,Online,5.0,8,Wednesday
28,190.71,Whitefield,MG Road,Online,4.9,0,Sunday
32,70.63,Jayanagar,Banashankari,Cash,3.0,9,Saturday
57,291.38,Koramangala,MG Road,Online,4.6,7,Sunday
12,150.61,Jayanagar,HSR Layout,Cash,3.7,18,Thursday
32,165.41,Electronic City,Banashankari,Cash,3.1,15,Wednesday
40,96.6,Koramangala,MG Road,Online,3.6,12,Thursday
30,157.16,Jayanagar,HSR Layout,Cash,3.6,23,Thursday
12,208.72,Koramangala,HSR Layout,Online,4.0,4,Monday
54,232.82,Electronic City,BTM Layout,Cash,4.3,17,Sunday
32,233.54,Whitefield,MG Road,Cash,4.5,8,Thursday
32,186.03,Whitefield,HSR Layout,Online,3.5,3,Sunday
41,274.18,Jayanagar,Marathahalli,Online,3.6,13,Wednesday
45,250.7,Indiranagar,HSR Layout,Cash,3.6,6,Tuesday
40,234.4,Electronic City,BTM Layout,Online,3.7,11,Saturday
31,45.01,Jayanagar,HSR Layout,Online,5.0,23,Monday
58,31.86,Jayanagar,MG Road,Online,4.6,6,Sunday
21,87.36,Whitefield,MG Road,Cash,4.9,10,Saturday
13,209.15,Koramangala,Banashankari,Online,4.4,21,Thursday
37,141.02,Electronic City,MG Road,Online,3.8,14,Thursday
